,ID1_G,ID2_G,ID_T_G,ID_R_G,Winner
4588,12661,10014,13166,4,10014
4589,748,20099,13166,4,748
4590,18485,10320,13166,4,10320
4591,44556,23750,13246,4,23750
4592,34922,22992,13252,5,22992
4593,30626,28607,13252,5,28607
4594,11332,36275,13252,5,11332
4595,20100,29719,13254,5,20100
4596,23082,10288,13254,5,10288
4597,9907,29720,13254,5,9907
4598,26602,26473,13254,5,26473
4599,24179,14477,13254,5,24179
4600,23146,36118,13254,5,23146
4601,3754,23348,13254,5,3754
4602,28885,20702,13255,4,28885
4603,8787,26238,13255,4,8787
4604,23336,6928,13255,4,6928
4605,14898,30809,13247,5,14898
4606,49879,21097,12818,9,21097
4607,1075,10995,12819,5,1075
4608,685,5837,12819,5,5837
4609,18648,14982,13162,5,14982
4610,8721,23298,13163,9,23298
4611,5058,9687,13164,5,5058
4612,6850,19962,13166,5,19962
4613,8396,4149,13166,5,4149
4614,762,9842,13166,5,762
4615,26313,7146,13246,5,7146
4616,23301,29159,13246,5,29159
4617,9517,17316,13246,5,9517
4618,24534,33058,13246,5,24534
4619,7455,30397,13246,5,7455
4620,4453,32764,13250,5,4453
4621,13626,7234,13250,5,7234
4622,36449,18766,13252,5,36449
4623,13971,18770,13252,5,18770
4624,25365,31726,13252,5,25365
4625,9403,30375,13253,5,9403
4626,20100,23082,13254,9,20100
4627,9907,35143,13254,9,9907
4628,24179,26602,13254,9,26602
4629,3754,23146,13254,9,23146
4630,14465,26504,13257,5,14465
4631,22056,24397,13257,5,24397
4632,26706,30126,13257,5,26706
4633,27779,21397,13257,5,21397
4634,12194,17735,13257,5,12194
4635,19,6002,12818,5,19
4636,11704,18017,12819,5,11704
4637,11522,672,12819,5,672
4638,12594,20465,13162,5,12594
4639,9675,22439,13163,9,9675
4640,5736,44320,13166,4,44320
4641,12661,22807,13166,5,12661
4642,12534,6817,13166,5,6817
4643,11224,29295,13246,5,11224
4644,7555,13592,13253,5,7555
4645,29959,21467,13253,5,29959
4646,13950,18665,13255,5,13950
4647,33298,32977,13255,5,33298
4648,18474,11358,13255,5,11358
4649,8787,28885,13255,5,28885
4650,22707,23336,13255,5,22707
4651,1262,13844,13255,5,13844
4652,25409,20080,13257,5,25409
4653,9109,20418,13257,5,9109
4654,20650,918,12818,5,918
4655,20654,13032,13165,5,13032
4656,935,20651,13165,5,935
4657,25171,6831,13166,5,6831
4658,748,18485,13166,5,748
4659,39067,5736,13166,9,5736
4660,17967,28265,13248,9,28265
4661,27084,20133,13248,9,27084
4662,24849,18155,13248,9,24849
4663,28108,1930,13248,9,1930
4664,14561,20809,13253,5,14561
4665,8787,18474,13255,9,8787
4666,31568,21499,13256,5,21499
4667,28171,13225,13256,5,28171
4668,8515,26627,13256,5,26627
4669,25368,20194,13256,5,20194
4670,27262,2139,13256,5,2139
4671,970,38273,13256,5,970
4672,36519,21431,13256,5,21431
4673,24757,13101,13257,5,13101
4674,20847,563,12819,5,563
4675,13722,26228,13245,5,13722
4676,34182,10593,13245,5,10593
4677,10292,12662,13245,5,12662
4678,5103,25922,13245,5,5103
4679,6820,29054,13245,5,6820
4680,1742,26925,13245,5,1742
4681,11352,28087,13245,5,11352
4682,19910,29176,13245,5,19910
4683,22323,14898,13247,9,14898
4684,12276,14749,13247,9,12276
4685,12938,30230,13247,9,30230
4686,13231,30087,13247,9,13231
4687,17005,17741,13249,9,17005
4688,26009,18338,13249,9,18338
4689,29672,18380,13250,5,18380
4690,18612,26600,13250,5,26600
4691,22906,36897,13258,5,22906
4692,23260,42451,13258,5,23260
4693,24240,24291,13258,5,24240
4694,20896,30840,13258,5,30840
4695,12000,21460,13258,5,21460
4696,23753,33154,13258,5,33154
4697,12226,20700,13258,5,12226
4698,13348,14609,13165,5,14609
4699,28073,23142,13164,9,23142
4700,7988,17788,13244,9,17788
4701,34538,11362,13244,9,34538
4702,9652,12031,13244,9,9652
4703,18089,11742,13251,9,11742
4704,51081,8662,13251,9,8662
4705,17365,39863,13251,9,39863
4706,29151,30748,13251,9,29151
4707,1837,6627,12819,5,6627
4708,13269,3054,13162,9,3054
4709,5058,28296,13164,9,5058
4710,22437,1264,13164,9,1264
4711,10828,15021,13164,9,10828
4712,7451,12587,13165,9,12587
4713,27113,9493,13249,9,9493
4714,23462,10920,13249,9,10920
4715,8722,17830,13253,9,8722
4716,24008,4009,12818,9,4009
4717,6101,11178,12819,9,6101
4718,47343,34447,12819,9,34447
4719,41095,49890,12819,9,49890
4720,18504,25451,13165,5,25451
4721,9403,14561,13253,9,14561
4722,19,11226,12818,9,19
4723,43019,5150,12818,10,5150
4724,1075,20847,12819,9,1075
4725,20694,12594,13162,9,12594
4726,6458,8721,13163,10,6458
4727,36449,17094,13252,9,36449
4728,34922,25408,13252,9,25408
4729,25365,13971,13252,9,25365
4730,11332,30626,13252,9,30626
4731,9907,20100,13254,10,20100
4732,24179,3754,13254,10,3754
4733,14465,25409,13257,9,14465
4734,26706,22056,13257,9,22056
4735,24757,27779,13257,9,24757
4736,854,791,12818,9,791
4737,11704,1837,12819,9,11704
4738,13957,9675,13163,10,9675
4739,5838,882,13165,9,882
4740,7555,16998,13253,9,16998
4741,33860,29959,13253,9,29959
4742,13950,33298,13255,9,33298
4743,15075,22235,13255,9,22235
4744,22707,1262,13255,9,1262
4745,28171,31568,13256,9,31568
4746,25368,8515,13256,9,8515
4747,970,27262,13256,9,970
4748,14588,36519,13256,9,14588
4749,9109,12194,13257,9,9109
4750,28063,28136,12819,9,28063
4751,11522,685,12819,9,685
4752,26218,20104,13162,9,20104
4753,18648,21506,13162,9,21506
4754,20654,13348,13165,9,13348
4755,935,18504,13165,9,935
4756,23226,20933,13166,9,23226
4757,20650,678,12818,9,678
4758,23301,26313,13246,9,26313
4759,9517,11224,13246,9,11224
4760,7455,24534,13246,9,7455
4761,13722,34182,13245,9,13722
4762,5103,10292,13245,9,5103
4763,6820,1742,13245,9,1742
4764,19910,11352,13245,9,11352
4765,12276,22323,13247,10,22323
4766,12938,13231,13247,10,13231
4767,10051,17357,13250,9,10051
4768,11948,14543,13250,9,11948
4769,4453,29672,13250,9,4453
4770,13626,18612,13250,9,18612
4771,22906,12977,13258,9,22906
4772,23260,24240,13258,9,24240
4773,12000,20896,13258,9,20896
4774,12226,23753,13258,9,12226
4775,7988,34538,13244,10,34538
4776,9652,4362,13244,10,9652
4777,18089,51081,13251,10,51081
4778,17365,29151,13251,10,29151
4779,10828,28073,13164,10,10828
4780,26832,7245,13167,1,7245
4781,14891,28992,12820,1,14891
4782,575,23147,12820,1,575
4783,5058,22437,13164,10,5058
4784,762,12534,13166,9,762
4785,26600,10826,13167,1,10826
4786,10590,14960,13167,1,10590
4787,34922,36449,13252,10,36449
4788,25365,11332,13252,10,11332
4789,15075,13950,13255,10,15075
4790,8787,22707,13255,10,22707
4791,24008,19,12818,10,19
4792,1113,37881,12820,1,1113
4793,11492,11489,12820,1,11489
4794,27111,24877,12820,1,24877
4795,8659,20099,12820,1,20099
4796,6850,22433,13166,9,22433
4797,8396,12661,13166,9,12661
4798,748,25171,13166,9,748
4799,31392,26845,13167,1,26845
4800,26602,17837,13167,1,17837
4801,27482,18122,13167,1,18122
4802,27084,17967,13248,10,27084
4803,24849,28108,13248,10,28108
4804,17005,26009,13249,10,17005
4805,27113,23462,13249,10,27113
4806,9403,33860,13253,10,33860
4807,854,20650,12818,10,20650
4808,1075,6101,12819,10,1075
4809,9488,1049,12820,1,9488
4810,891,10901,12820,1,891
4811,13269,20694,13162,10,20694
4812,6458,13957,13163,12,6458
4813,5838,7451,13165,10,7451
4814,935,20654,13165,10,935
4815,762,748,13166,10,748
4816,13683,14536,13167,1,14536
4817,23012,22798,13167,1,22798
4818,18748,12229,13167,1,12229
4819,7455,9517,13246,10,9517
4820,24179,9907,13254,12,9907
4821,11704,11522,12819,10,11704
4822,18648,26218,13162,10,26218
4823,13844,14479,13167,1,13844
4824,23348,20465,13167,1,20465
4825,26890,14477,13167,1,14477
4826,7555,8722,13253,10,7555
4827,14465,26706,13257,10,26706
4828,9109,24757,13257,10,9109
4829,30507,47343,12819,10,30507
4830,6850,8396,13166,10,8396
4831,14545,12852,13167,1,12852
4832,28171,25368,13256,10,25368
4833,970,14588,13256,10,970
4834,13722,5103,13245,10,5103
4835,19910,6820,13245,10,6820
4836,17005,27113,13249,12,17005
4837,10051,11948,13250,10,10051
4838,13626,4453,13250,10,4453
4839,18089,17365,13251,12,18089
4840,22906,23260,13258,10,23260
4841,12226,12000,13258,10,12226
4842,10828,5058,13164,12,5058
4843,9652,7988,13244,12,9652
4844,15075,8787,13255,12,8787
4845,1113,14891,12820,3,1113
4846,27111,11492,12820,3,11492
4847,18648,13269,13162,12,13269
4848,26600,17250,13167,2,17250
4849,31392,26832,13167,2,26832
4850,41095,28063,12819,10,28063
4851,891,9488,12820,3,9488
4852,575,8659,12820,3,575
4853,7806,29932,12820,4,7806
4854,11373,13429,12820,4,13429
4855,27482,10590,13167,2,10590
4856,25365,34922,13252,12,25365
4857,970,28171,13256,12,970
4858,854,24008,12818,12,854
4859,9305,18016,12820,4,9305
4860,935,5838,13165,12,5838
4861,23348,13844,13167,2,13844
4862,26890,11181,13167,2,11181
4863,23012,18748,13167,2,23012
4864,1075,11704,12819,12,1075
4865,762,6850,13166,12,762
4866,14545,8660,13167,2,8660
4867,13722,19910,13245,12,19910
4868,24849,27084,13248,12,27084
4869,10051,13626,13250,12,10051
4870,14465,9109,13257,12,9109
4871,30507,41095,12819,12,30507
4872,26602,13683,13167,2,13683
4873,12938,12276,13247,12,12276
4874,12226,22906,13258,12,22906
4875,8812,32723,13268,4,8812
4876,25539,33439,13268,4,33439
4877,27114,12527,13268,4,12527
4878,35539,30837,13268,4,30837
4879,31392,26600,13167,3,26600
4880,23348,26890,13167,3,26890
4881,27482,23012,13167,3,23012
4882,28684,21431,13262,4,21431
4883,14545,26602,13167,3,26602
4884,13800,23129,13167,4,13800
4885,16433,21506,13167,4,21506
4886,21189,30102,13262,4,30102
4887,75,918,12820,4,918
4888,20463,13764,13167,4,13764
4889,13348,14982,13167,4,13348
4890,7826,3639,13167,4,3639
4891,7555,9403,13253,12,7555
4892,34548,28828,13272,4,28828
4893,7286,19755,13272,4,7286
4894,22428,28295,13272,4,22428
4895,29889,29888,13272,4,29889
4896,9041,19948,13272,4,19948
4897,9831,7127,12820,4,7127
4898,1576,575,12820,4,575
4899,2904,22433,12820,4,2904
4900,6002,7772,12820,4,7772
4901,27111,17829,12820,4,17829
4902,7462,23142,12821,1,23142
4903,22429,12587,12821,1,12587
4904,1672,10320,12821,1,1672
4905,6962,14609,12821,1,14609
4906,20542,23298,13167,4,23298
4907,18483,29814,13271,4,18483
4908,18440,25160,13272,4,25160
4909,40058,25408,13275,4,25408
4910,18770,24954,13275,4,24954
4911,22800,7980,13275,4,22800
4912,35084,22459,13275,4,35084
4913,21070,27747,13275,4,21070
4914,4964,650,12820,4,4964
4915,5054,1181,12820,4,1181
4916,49942,40857,12820,4,40857
4917,20937,28609,12820,4,20937
4918,18017,6458,12820,4,6458
4919,20847,4146,12820,4,4146
4920,1113,8396,12820,4,1113
4921,5127,7345,12821,1,5127
4922,20655,11683,12821,1,11683
4923,24225,4236,12821,1,4236
4924,20396,17928,12821,1,17928
4925,25171,7801,12821,1,7801
4926,11521,1003,12821,1,1003
4927,10507,12534,12821,1,10507
4928,19962,20099,12821,1,19962
4929,9475,7970,12821,1,7970
4930,20653,18480,13269,4,20653
4931,11957,22863,13269,4,11957
4932,12214,24009,13269,4,12214
4933,22435,35667,13272,4,35667
4934,891,13576,12820,4,891
4935,4008,13820,12821,1,13820
4936,3996,23550,12821,1,3996
4937,6831,28296,12821,1,6831
4938,31568,27064,13262,4,31568
4939,14588,21499,13262,4,21499
4940,29579,10206,13262,4,29579
4941,8515,25368,13262,4,25368
4942,24841,10975,13265,4,10975
4943,38876,13231,13265,4,13231
4944,7657,22897,13265,4,7657
4945,18746,26153,13265,4,26153
4946,17831,37004,13268,4,17831
4947,32203,18338,13268,4,18338
4948,22025,20290,13270,4,22025
4949,3747,20546,13270,4,3747
4950,22430,26046,13270,4,22430
4951,28074,19877,13270,4,28074
4952,21332,27113,13268,4,27113
4953,13073,27185,13268,4,27185
4954,14527,14892,13268,4,14527
4955,12588,21762,13268,4,12588
4956,8555,23462,13268,4,23462
4957,34537,19790,13268,4,34537
4958,26009,27777,13268,4,26009
4959,4061,27111,12820,5,4061
4960,10116,7393,12821,1,7393
4961,29372,13968,12821,1,13968
4962,22807,26221,12821,1,22807
4963,6850,9584,12821,1,9584
4964,5083,8721,12821,1,8721
4965,5129,7895,12821,1,5129
4966,6254,1936,12821,1,1936
4967,9229,12921,12821,1,9229
4968,10828,14814,12821,1,14814
4969,3992,29939,12821,1,29939
4970,1718,17359,12821,1,1718
4971,13048,13765,12821,1,13765
4972,10971,12491,13167,4,12491
4973,20104,20694,13167,4,20104
4974,24084,23348,13167,4,24084
4975,17018,28895,13261,4,17018
4976,28898,10011,13261,4,10011
4977,41747,29594,13262,4,41747
4978,10990,5993,13266,4,5993
4979,17358,26424,13266,4,17358
4980,24721,18378,13266,4,24721
4981,23003,28978,12820,4,28978
4982,1576,11923,12820,5,11923
4983,2904,9471,12820,5,2904
4984,7806,2123,12820,5,2123
4985,685,18017,12820,5,685
4986,4009,11373,12820,5,11373
4987,25543,10404,12821,1,25543
4988,22439,12614,12821,1,12614
4989,10813,23075,12821,1,23075
4990,18485,12661,12821,1,12661
4991,10400,9839,12821,1,9839
4992,16994,18771,12821,1,18771
4993,4454,6642,12821,1,6642
4994,641,4461,12821,1,4461
4995,7805,11517,12821,1,7805
4996,6080,9259,12821,1,6080
4997,25533,14965,12821,1,14965
4998,13617,18648,12821,1,18648
4999,9516,12594,12821,1,12594
5000,13957,13032,12821,1,13957
5001,1569,1747,12821,1,1569
5002,6817,23299,12821,1,6817
5003,2379,11701,12821,1,11701
5004,12871,27482,13167,4,27482
5005,838,13269,13167,4,13269
5006,18524,23640,13167,4,18524
5007,10231,10500,13167,4,10231
5008,36059,29117,13266,4,36059
5009,12055,22560,13266,4,22560
5010,13447,3492,12820,4,3492
5011,672,5054,12820,5,672
5012,791,6002,12820,5,6002
5013,75,14432,12820,5,14432
5014,891,9043,12820,5,9043
5015,7452,20847,12820,5,7452
5016,14606,21623,12821,1,21623
5017,11489,19474,12821,1,19474
5018,14891,12653,12821,1,12653
5019,19910,4025,12821,1,4025
5020,18475,13674,12821,1,13674
5021,1264,775,12821,1,775
5022,14716,9153,12821,1,9153
5023,3316,5058,12821,1,5058
5024,9840,7803,12821,1,9840
5025,23147,9243,12821,1,9243
5026,6431,875,12821,1,6431
5027,22600,10202,12821,1,10202
5028,11009,9842,12821,1,9842
5029,745,13796,12821,1,745
5030,7889,29935,12821,1,29935
5031,14860,2179,12821,1,2179
5032,20654,10014,12821,1,10014
5033,3054,14545,13167,4,3054
5034,935,22189,13167,4,935
5035,13209,18155,13260,4,18155
5036,22479,34102,13260,4,34102
5037,13798,31088,13260,4,13798
5038,27358,19907,13260,4,27358
5039,17967,28586,13260,4,28586
5040,21548,7146,13260,4,21548
5041,1782,21530,13260,4,1782
5042,36263,30972,13260,4,30972
5043,28899,32835,13267,4,28899
5044,19882,26223,13267,4,19882
5045,25451,29924,13271,4,25451
5046,18474,13950,13271,4,13950
5047,35143,23336,13271,4,23336
5048,29665,24393,13271,4,29665
5049,8787,28885,13271,4,28885
5050,2247,18665,13271,4,2247
5051,20705,26835,13271,4,20705
5052,27262,22707,13271,4,22707
5053,29905,1262,13271,4,1262
5054,28887,36045,13271,4,28887
5055,26238,32977,13271,4,32977
5056,17649,20702,13271,4,20702
5057,24711,18282,13272,4,18282
5058,14108,26060,13272,4,14108
5059,26706,23997,13273,4,26706
5060,9941,14329,13273,4,9941
5061,32391,26991,13273,4,32391
5062,31290,34922,13275,4,34922
5063,13971,17094,13275,4,13971
5064,36275,38300,13275,4,36275
5065,9094,13447,12820,5,9094
5066,11178,9831,12820,5,11178
5067,9305,9833,12820,5,9833
5068,4149,10415,12821,1,4149
5069,20651,8753,12821,1,8753
5070,619,31392,13167,4,619
5071,22235,29972,13271,4,22235
5072,24245,2034,13272,4,2034
5073,27779,34322,13273,4,27779
5074,17972,27012,13273,4,27012
5075,38621,6534,13275,4,38621
5076,25365,18766,13275,4,25365
5077,13017,52032,13275,4,13017
5078,7459,4964,12820,5,7459
5079,3577,1113,12820,5,1113
5080,18136,23072,13260,4,23072
5081,24849,23301,13260,4,23301
5082,26061,9658,13260,4,9658
5083,24249,882,13261,4,882
5084,29894,10494,13266,4,29894
5085,14543,40187,13269,4,40187
5086,17357,18612,13269,4,18612
5087,7555,23802,13269,4,7555
5088,8517,26213,13269,4,8517
5089,29672,37566,13269,4,29672
5090,23099,11202,13269,4,11202
5091,12195,7234,13269,4,7234
5092,11948,18380,13269,4,11948
5093,11981,21254,13269,4,11981
5094,15075,13337,13271,4,13337
5095,29354,40173,13259,4,40173
5096,10593,30931,13259,4,10593
5097,25861,31036,13259,4,25861
5098,18484,18655,13259,4,18655
5099,39043,3694,13259,4,3694
5100,33780,50755,13259,4,33780
5101,20194,16996,13262,4,16996
5102,7984,28860,13262,4,7984
5103,3685,19584,13262,4,19584
5104,12222,31358,13262,4,31358
5105,10203,970,13262,4,970
5106,27531,10363,13262,4,27531
5107,17123,23242,13263,4,17123
5108,27851,28087,13263,4,27851
5109,1128,11309,13263,4,11309
5110,22808,43949,13263,4,22808
5111,11575,29109,13263,4,11575
5112,7612,22557,13265,4,22557
5113,28832,3586,13265,4,3586
5114,12938,11371,13265,4,12938
5115,22323,13404,13265,4,22323
5116,14749,10713,13265,4,14749
5117,12276,17637,13265,4,12276
5118,19685,30087,13265,4,30087
5119,8440,14889,13265,4,8440
5120,18720,10978,13265,4,18720
5121,11388,900,13265,4,11388
5122,23090,30809,13265,4,30809
5123,14898,34968,13265,4,14898
5124,14527,13073,13268,5,14527
5125,8812,12588,13268,5,12588
5126,27114,25539,13268,5,25539
5127,32203,35539,13268,5,35539
5128,17788,22026,13270,4,17788
5129,7988,45977,13270,4,7988
5130,7302,11362,13270,4,11362
5131,23471,4362,13270,4,4362
5132,28077,26093,13270,4,28077
5133,16999,9652,13270,4,9652
5134,10078,6003,13270,4,10078
5135,23575,22272,13274,4,22272
5136,23260,30840,13274,4,23260
5137,17005,21332,13268,5,17005
5138,17831,36934,13268,5,17831
5139,29257,8555,13268,5,8555
5140,28762,24227,13270,4,28762
5141,13727,13584,13270,4,13727
5142,21757,17968,13267,4,21757
5143,20658,26504,13267,4,20658
5144,26009,34537,13268,5,26009
5145,25332,52003,12820,4,25332
5146,791,7806,12820,6,7806
5147,4009,4061,12820,6,4061
5148,14891,11489,12821,2,11489
5149,10813,14716,12821,2,14716
5150,20651,4149,12821,2,4149
5151,18485,10400,12821,2,10400
5152,11009,22600,12821,2,11009
5153,5129,5083,12821,2,5083
5154,6080,25533,12821,2,6080
5155,9516,13617,12821,2,13617
5156,7889,745,12821,2,745
5157,24225,20396,12821,2,20396
5158,25171,7462,12821,2,7462
5159,6817,2379,12821,2,2379
5160,13348,20463,13167,5,13348
5161,20542,16433,13167,5,16433
5162,21329,21524,13261,4,21329
5163,33860,23748,13261,4,23748
5164,1687,21559,13261,4,1687
5165,24840,20809,13261,4,24840
5166,8722,5904,13261,4,5904
5167,25000,27425,13266,4,25000
5168,18076,26892,13266,4,18076
5169,22761,21396,13266,4,21396
5170,28346,28988,13266,4,28346
5171,22280,21398,13266,4,21398
5172,12936,21631,13267,4,21631
5173,12544,9898,13267,4,12544
5174,22445,10602,13267,4,10602
5175,18398,17357,13269,5,17357
5176,4453,12535,13269,5,4453
5177,23099,11957,13269,5,11957
5178,18474,25451,13271,5,25451
5179,29665,35143,13271,5,29665
5180,8787,2247,13271,5,2247
5181,27262,20705,13271,5,20705
5182,29905,22235,13271,5,22235
5183,22704,28887,13271,5,28887
5184,15075,26238,13271,5,15075
5185,18483,17649,13271,5,18483
5186,21460,14126,13274,4,21460
5187,34693,25227,13274,4,25227
5188,1576,2904,12820,6,2904
5189,7452,891,12820,6,891
5190,49881,49942,12820,9,49942
5191,25543,14606,12821,2,14606
5192,22439,19910,12821,2,19910
5193,1264,18475,12821,2,1264
5194,10116,29372,12821,2,10116
5195,22807,6850,12821,2,6850
5196,6431,23147,12821,2,6431
5197,16994,6254,12821,2,6254
5198,4454,641,12821,2,641
5199,9229,7805,12821,2,7805
5200,14860,20654,12821,2,14860
5201,5127,4008,12821,2,5127
5202,3996,20655,12821,2,3996
5203,13957,1569,12821,2,1569
5204,11521,6831,12821,2,6831
5205,10828,3992,12821,2,3992
5206,22429,9475,12821,2,9475
5207,1672,6962,12821,2,6962
5208,24084,7826,13167,5,7826
5209,13209,22479,13260,5,13209
5210,17967,27358,13260,5,27358
5211,21548,20133,13260,5,21548
5212,14894,27082,13264,4,14894
5213,29271,13964,13264,4,13964
5214,29732,36821,13264,4,29732
5215,20849,7455,13264,4,7455
5216,11358,24932,13264,4,11358
5217,23197,24864,13264,4,24864
5218,24179,26889,13267,4,24179
5219,27084,26949,13267,4,27084
5220,17964,34548,13272,5,17964
5221,23190,7286,13272,5,7286
5222,22428,22435,13272,5,22428
5223,9041,14530,13272,5,14530
5224,26761,30096,13272,5,26761
5225,14465,24176,13273,4,14465
5226,9543,29487,13273,4,9543
5227,11178,9094,12820,6,9094
5228,3577,9305,12820,6,3577
5229,9840,3316,12821,2,3316
5230,19962,10507,12821,2,10507
5231,13048,1718,12821,2,1718
5232,18504,11438,13261,4,11438
5233,18495,33648,13261,4,33648
5234,29959,14856,13261,4,14856
5235,12873,36470,13264,4,12873
5236,9517,24073,13264,4,9517
5237,23146,14377,13267,4,23146
5238,11816,21463,13267,4,11816
5239,12194,6928,13273,4,12194
5240,36449,38621,13275,5,36449
5241,18770,40058,13275,5,40058
5242,35084,22800,13275,5,35084
5243,13971,31290,13275,5,31290
5244,21070,34097,13275,5,21070
5245,13017,36275,13275,5,13017
5246,685,75,12820,6,685
5247,935,13800,13167,5,935
5248,7459,672,12820,6,7459
5249,7555,21646,13269,5,7555
5250,29672,8517,13269,5,8517
5251,11948,12195,13269,5,12195
5252,11981,12214,13269,5,12214
5253,24245,18440,13272,5,18440
5254,14108,24711,13272,5,14108
5255,37034,20418,13273,4,37034
5256,21312,18477,13273,4,18477
5257,22056,26958,13273,4,22056
5258,9649,33960,13259,4,9649
5259,19883,23240,13259,4,19883
5260,13267,40177,13259,4,13267
5261,21177,18225,13259,4,18225
5262,24240,23259,13259,4,23259
5263,6820,14570,13259,4,6820
5264,6100,26885,13259,4,6100
5265,13398,16998,13261,4,16998
5266,41747,20194,13262,5,20194
5267,31568,28684,13262,5,31568
5268,28171,7984,13262,5,7984
5269,14588,21189,13262,5,14588
5270,3685,13101,13262,5,13101
5271,10203,12222,13262,5,10203
5272,27531,29579,13262,5,27531
5273,13963,8515,13262,5,8515
5274,23815,17122,13263,4,23815
5275,22773,43952,13263,4,22773
5276,30021,34182,13263,4,34182
5277,26925,22244,13263,4,26925
5278,29883,34185,13263,4,29883
5279,13722,30978,13263,4,13722
5280,28832,12938,13265,5,12938
5281,7657,38876,13265,5,7657
5282,22323,14749,13265,5,22323
5283,21883,25624,13267,4,21883
5284,14527,8812,13268,9,8812
5285,27114,32203,13268,9,27114
5286,17788,28762,13270,5,28762
5287,7988,22025,13270,5,7988
5288,3747,23471,13270,5,23471
5289,28077,22430,13270,5,22430
5290,28742,10078,13270,5,10078
5291,28074,20548,13270,5,28074
5292,10288,26414,13273,4,10288
5293,30126,14996,13273,4,14996
5294,22906,29054,13274,4,22906
5295,18368,25873,13274,4,18368
5296,12977,29174,13274,4,29174
5297,29351,36897,13274,4,29351
5298,22069,18365,13274,4,18365
5299,23753,42451,13274,4,23753
5300,20896,17317,13274,4,17317
5301,24291,23998,13274,4,23998
5302,29800,27537,13274,4,27537
5303,22269,25566,13274,4,22269
5304,28508,39803,13167,9,39803
5305,13727,16999,13270,5,16999
5306,17005,17831,13268,9,17005
5307,29257,26009,13268,9,26009
5308,28898,8722,13261,5,8722
5309,685,7452,12820,9,7452
5310,12871,3054,13167,5,3054
5311,3577,4009,12820,9,4009
5312,10231,18524,13167,5,10231
5313,11981,11948,13269,9,11981
5314,14465,20657,13273,5,14465
5315,26706,27779,13273,5,26706
5316,12194,29967,13273,5,12194
5317,9941,9543,13273,5,9543
5318,37034,10288,13273,5,10288
5319,22056,30126,13273,5,30126
5320,18770,36449,13275,9,36449
5321,25365,35084,13275,9,35084
5322,21070,13971,13275,9,13971
5323,22992,13017,13275,9,13017
5324,20104,10971,13167,5,20104
5325,21329,9403,13261,5,21329
5326,33860,18504,13261,5,18504
5327,18495,13398,13261,5,18495
5328,29959,1687,13261,5,1687
5329,24249,17018,13261,5,17018
5330,8946,24840,13261,5,24840
5331,9517,12873,13264,5,9517
5332,18341,14894,13264,5,14894
5333,29271,45175,13264,5,29271
5334,24534,30375,13264,5,24534
5335,29732,20849,13264,5,29732
5336,13626,11358,13264,5,11358
5337,26313,23197,13264,5,26313
5338,21883,12936,13267,5,21883
5339,19882,28899,13267,5,28899
5340,12544,24179,13267,5,24179
5341,27084,14621,13267,5,27084
5342,23146,22445,13267,5,23146
5343,11816,18497,13267,5,11816
5344,29665,18474,13271,9,29665
5345,8787,27262,13271,9,8787
5346,29905,22704,13271,9,22704
5347,15075,18483,13271,9,18483
5348,17964,23190,13272,9,23190
5349,29889,22428,13272,9,22428
5350,24245,9041,13272,9,24245
5351,14108,26761,13272,9,14108
5352,17972,32391,13273,5,17972
5353,791,1576,12820,9,791
5354,838,619,13167,5,838
5355,1930,35321,13260,5,1930
5356,1782,18136,13260,5,1782
5357,24849,36263,13260,5,24849
5358,29663,26061,13260,5,26061
5359,23816,7451,13261,5,7451
5360,17123,26381,13263,5,17123
5361,27851,23815,13263,5,23815
5362,12662,22773,13263,5,12662
5363,1128,22808,13263,5,1128
5364,26925,30021,13263,5,26925
5365,11575,26159,13263,5,11575
5366,29883,13722,13263,5,13722
5367,14387,25000,13266,5,14387
5368,18076,22761,13266,5,22761
5369,10990,26514,13266,5,10990
5370,17358,36059,13266,5,17358
5371,28108,28346,13266,5,28346
5372,27783,22280,13266,5,22280
5373,29894,12055,13266,5,29894
5374,24721,10051,13266,5,10051
5375,11310,29380,13267,5,11310
5376,20658,21757,13267,5,21757
5377,12544,19882,13267,9,12544
5378,18398,20653,13269,9,20653
5379,4453,7555,13269,9,7555
5380,23099,29672,13269,9,23099
5381,9649,29354,13259,5,9649
5382,19883,10593,13259,5,10593
5383,14510,25861,13259,5,25861
5384,24240,18484,13259,5,24240
5385,6820,39043,13259,5,6820
5386,6100,33780,13259,5,6100
5387,31568,41747,13262,9,31568
5388,28171,14588,13262,9,14588
5389,3685,10203,13262,9,10203
5390,27531,13963,13262,9,27531
5391,24841,28832,13265,9,28832
5392,22323,7657,13265,9,7657
5393,18720,12276,13265,9,12276
5394,14898,11388,13265,9,11388
5395,22906,23575,13274,5,22906
5396,21460,18368,13274,5,21460
5397,23260,34693,13274,5,23260
5398,22069,29351,13274,5,29351
5399,20896,24291,13274,5,24291
5400,22269,29800,13274,5,22269
5401,17005,14527,13268,10,17005
5402,29257,27114,13268,10,27114
5403,17788,7988,13270,9,7988
5404,7302,3747,13270,9,7302
5405,13727,28077,13270,9,28077
5406,28074,28742,13270,9,28074
5407,18485,11009,12821,3,11009
5408,14860,7889,12821,3,7889
5409,6817,13957,12821,3,13957
5410,11178,7459,12820,9,7459
5411,20651,10813,12821,3,10813
5412,6080,9516,12821,3,6080
5413,24225,25171,12821,3,24225
5414,935,13348,13167,9,13348
5415,18341,29271,13264,9,29271
